,year,gender,lat,lon,event,region,state,postal,freq,event_name
3733,2014,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1439,Oaklahoma City Memorial
3734,2014,M,39.070388,-76.5452409,5118,South,Maryland,MD,126,B&A
3735,2014,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2944,Columbus
3736,2014,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,38,Swan Lake
3737,2015,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,957,Oaklahoma City Memorial
3738,2015,F,39.070388,-76.5452409,5118,South,Maryland,MD,74,B&A
3739,2015,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1961,Columbus
3740,2015,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,699,Clevaland
3741,2015,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1412,Oaklahoma City Memorial
3742,2015,M,39.070388,-76.5452409,5118,South,Maryland,MD,141,B&A
3743,2015,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2451,Columbus
3744,2015,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,930,Clevaland
3745,2016,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,817,Oaklahoma City Memorial
3746,2016,F,39.070388,-76.5452409,5118,South,Maryland,MD,65,B&A
3747,2016,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1747,Columbus
3748,2016,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,559,Clevaland
3749,2016,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,8,Swan Lake
3750,2016,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1287,Oaklahoma City Memorial
3751,2016,M,39.070388,-76.5452409,5118,South,Maryland,MD,115,B&A
3752,2016,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,2073,Columbus
3753,2016,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,888,Clevaland
3754,2016,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,22,Swan Lake
3755,2017,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,832,Oaklahoma City Memorial
3756,2017,F,39.070388,-76.5452409,5118,South,Maryland,MD,60,B&A
3757,2017,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1461,Columbus
3758,2017,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,571,Clevaland
3759,2017,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,13,Swan Lake
3760,2017,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1271,Oaklahoma City Memorial
3761,2017,M,39.070388,-76.5452409,5118,South,Maryland,MD,141,B&A
3762,2017,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1728,Columbus
3763,2017,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,925,Clevaland
3764,2017,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,14,Swan Lake
3765,2018,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,706,Oaklahoma City Memorial
3766,2018,F,39.070388,-76.5452409,5118,South,Maryland,MD,81,B&A
3767,2018,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1362,Columbus
3768,2018,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,570,Clevaland
3769,2018,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,11,Swan Lake
3770,2018,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1102,Oaklahoma City Memorial
3771,2018,M,39.070388,-76.5452409,5118,South,Maryland,MD,142,B&A
3772,2018,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1817,Columbus
3773,2018,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,916,Clevaland
3774,2018,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,19,Swan Lake
3775,2019,F,35.4675602,-97.5164276,5046,South,Oklahoma,OK,669,Oaklahoma City Memorial
3776,2019,F,39.070388,-76.5452409,5118,South,Maryland,MD,76,B&A
3777,2019,F,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1567,Columbus
3778,2019,F,41.49932,-81.6943605,5056,Midwest,Ohio,OH,498,Clevaland
3779,2019,F,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,11,Swan Lake
3780,2019,M,35.4675602,-97.5164276,5046,South,Oklahoma,OK,1001,Oaklahoma City Memorial
3781,2019,M,39.070388,-76.5452409,5118,South,Maryland,MD,136,B&A
3782,2019,M,39.9611755,-82.99879419999999,5061,Midwest,Ohio,OH,1960,Columbus
3783,2019,M,41.49932,-81.6943605,5056,Midwest,Ohio,OH,818,Clevaland
3784,2019,M,43.17026569999999,-97.0814405,5002,Midwest,South Dakota,SD,24,Swan Lake
3785,1999,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,200,Nj
3786,1999,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,265,Lincoln
3787,1999,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,534,Nj
3788,1999,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,765,Lincoln
3789,2000,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,12,Mississippi Blues
3790,2000,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,348,Nj
3791,2000,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,291,Lincoln
3792,2000,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,74,Mississippi Blues
3793,2000,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,774,Nj
3794,2000,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,660,Lincoln
3795,2001,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,21,Mississippi Blues
3796,2001,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,366,Nj
3797,2001,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,208,Lincoln
3798,2001,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,90,Mississippi Blues
3799,2001,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,698,Nj
3800,2001,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,583,Lincoln
3801,2002,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,34,Mississippi Blues
3802,2002,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,461,Nj
3803,2002,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,290,Lincoln
3804,2002,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,139,Mississippi Blues
3805,2002,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,841,Nj
3806,2002,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,635,Lincoln
3807,2003,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,32,Mississippi Blues
3808,2003,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,445,Nj
3809,2003,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,247,Lincoln
3810,2003,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,122,Mississippi Blues
3811,2003,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,856,Nj
3812,2003,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,528,Lincoln
3813,2004,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,26,Mississippi Blues
3814,2004,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,534,Nj
3815,2004,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,265,Lincoln
3816,2004,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,144,Grand Rapids
3817,2004,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,85,Mississippi Blues
3818,2004,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,907,Nj
3819,2004,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,599,Lincoln
3820,2004,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,336,Grand Rapids
3821,2005,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,33,Mississippi Blues
3822,2005,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,480,Nj
3823,2005,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,252,Lincoln
3824,2005,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,197,Grand Rapids
3825,2005,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,75,Lake Placid
3826,2005,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,126,Mississippi Blues
3827,2005,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,868,Nj
3828,2005,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,653,Lincoln
3829,2005,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,411,Grand Rapids
3830,2005,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,128,Lake Placid
3831,2006,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,34,Mississippi Blues
3832,2006,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,477,Nj
3833,2006,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,290,Lincoln
3834,2006,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,232,Grand Rapids
3835,2006,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,83,Lake Placid
3836,2006,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,108,Mississippi Blues
3837,2006,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,922,Nj
3838,2006,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,650,Lincoln
3839,2006,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,490,Grand Rapids
3840,2006,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,123,Lake Placid
3841,2007,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,35,Mississippi Blues
3842,2007,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,566,Nj
3843,2007,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,362,Lincoln
3844,2007,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,530,Grand Rapids
3845,2007,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,73,Lake Placid
3846,2007,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,108,Mississippi Blues
3847,2007,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,995,Nj
3848,2007,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,709,Lincoln
3849,2007,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,859,Grand Rapids
3850,2007,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,155,Lake Placid
3851,2008,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,142,Mississippi Blues
3852,2008,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,379,Lincoln
3853,2008,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,473,Grand Rapids
3854,2008,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,95,Lake Placid
3855,2008,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,301,Mississippi Blues
3856,2008,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,749,Lincoln
3857,2008,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,826,Grand Rapids
3858,2008,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,138,Lake Placid
3859,2009,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,147,Mississippi Blues
3860,2009,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,683,Nj
3861,2009,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,403,Lincoln
3862,2009,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,533,Grand Rapids
3863,2009,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,105,Lake Placid
3864,2009,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,283,Mississippi Blues
3865,2009,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,1024,Nj
3866,2009,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,693,Lincoln
3867,2009,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,859,Grand Rapids
3868,2009,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,180,Lake Placid
3869,2010,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,185,Mississippi Blues
3870,2010,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,558,Nj
3871,2010,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,404,Lincoln
3872,2010,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,613,Grand Rapids
3873,2010,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,158,Lake Placid
3874,2010,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,348,Mississippi Blues
3875,2010,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,798,Nj
3876,2010,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,712,Lincoln
3877,2010,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,953,Grand Rapids
3878,2010,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,213,Lake Placid
3879,2011,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,208,Mississippi Blues
3880,2011,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,704,Nj
3881,2011,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,429,Lincoln
3882,2011,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,617,Grand Rapids
3883,2011,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,167,Lake Placid
3884,2011,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,430,Mississippi Blues
3885,2011,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,1133,Nj
3886,2011,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,760,Lincoln
3887,2011,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,832,Grand Rapids
3888,2011,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,249,Lake Placid
3889,2012,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,236,Mississippi Blues
3890,2012,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,896,Nj
3891,2012,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,485,Lincoln
3892,2012,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,568,Grand Rapids
3893,2012,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,129,Lake Placid
3894,2012,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,458,Mississippi Blues
3895,2012,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,1406,Nj
3896,2012,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,681,Lincoln
3897,2012,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,865,Grand Rapids
3898,2012,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,227,Lake Placid
3899,2013,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,269,Mississippi Blues
3900,2013,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,919,Nj
3901,2013,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,605,Lincoln
3902,2013,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,668,Grand Rapids
3903,2013,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,129,Lake Placid
3904,2013,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,432,Mississippi Blues
3905,2013,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,1334,Nj
3906,2013,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,847,Lincoln
3907,2013,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,937,Grand Rapids
3908,2013,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,197,Lake Placid
3909,2014,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,343,Mississippi Blues
3910,2014,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,920,Nj
3911,2014,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,571,Lincoln
3912,2014,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,606,Grand Rapids
3913,2014,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,140,Lake Placid
3914,2014,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,450,Mississippi Blues
3915,2014,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,1196,Nj
3916,2014,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,704,Lincoln
3917,2014,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,777,Grand Rapids
3918,2014,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,177,Lake Placid
3919,2015,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,325,Mississippi Blues
3920,2015,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,762,Nj
3921,2015,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,444,Lincoln
3922,2015,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,556,Grand Rapids
3923,2015,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,97,Lake Placid
3924,2015,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,437,Mississippi Blues
3925,2015,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,1110,Nj
3926,2015,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,692,Lincoln
3927,2015,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,739,Grand Rapids
3928,2015,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,144,Lake Placid
3929,2016,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,307,Mississippi Blues
3930,2016,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,797,Nj
3931,2016,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,376,Lincoln
3932,2016,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,496,Grand Rapids
3933,2016,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,79,Lake Placid
3934,2016,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,401,Mississippi Blues
3935,2016,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,1146,Nj
3936,2016,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,681,Lincoln
3937,2016,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,669,Grand Rapids
3938,2016,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,134,Lake Placid
3939,2017,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,765,Nj
3940,2017,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,394,Grand Rapids
3941,2017,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,62,Lake Placid
3942,2017,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,1260,Nj
3943,2017,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,575,Grand Rapids
3944,2017,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,107,Lake Placid
3945,2018,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,149,Mississippi Blues
3946,2018,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,805,Nj
3947,2018,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,320,Lincoln
3948,2018,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,448,Grand Rapids
3949,2018,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,56,Lake Placid
3950,2018,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,250,Mississippi Blues
3951,2018,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,1231,Nj
3952,2018,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,651,Lincoln
3953,2018,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,581,Grand Rapids
3954,2018,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,119,Lake Placid
3955,2019,F,32.3415342,-90.3217585,5150,South,Mississippi,MS,125,Mississippi Blues
3956,2019,F,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,861,Nj
3957,2019,F,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,304,Lincoln
3958,2019,F,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,415,Grand Rapids
3959,2019,F,44.2794911,-73.9798713,5201,Northeast,New York,NY,81,Lake Placid
3960,2019,M,32.3415342,-90.3217585,5150,South,Mississippi,MS,192,Mississippi Blues
3961,2019,M,40.3181663,-74.0151382,5179,Northeast,New Jersey,NJ,1438,Nj
3962,2019,M,40.813616,-96.7025955,5168,Midwest,Nebraska,NE,654,Lincoln
3963,2019,M,42.9633599,-85.6680863,5133,Midwest,Michigan,MI,623,Grand Rapids
3964,2019,M,44.2794911,-73.9798713,5201,Northeast,New York,NY,135,Lake Placid
3965,1997,F,39.0045544,-76.87552819999999,6497,South,Maryland,MD,14,Washingtons Birthday
3966,1997,F,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,23,New Hampshire
3967,1997,M,39.0045544,-76.87552819999999,6497,South,Maryland,MD,84,Washingtons Birthday
3968,1997,M,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,78,New Hampshire
3969,1998,F,39.0045544,-76.87552819999999,6497,South,Maryland,MD,27,Washingtons Birthday
3970,1998,F,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,18,New Hampshire
3971,1998,M,39.0045544,-76.87552819999999,6497,South,Maryland,MD,145,Washingtons Birthday
3972,1998,M,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,85,New Hampshire
3973,1999,F,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,53,Ocean Drive
3974,1999,M,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,201,Ocean Drive
3975,2000,F,39.0045544,-76.87552819999999,6497,South,Maryland,MD,41,Washingtons Birthday
3976,2000,F,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,25,New Hampshire
3977,2000,M,39.0045544,-76.87552819999999,6497,South,Maryland,MD,122,Washingtons Birthday
3978,2000,M,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,75,New Hampshire
3979,2001,F,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,92,Ocean Drive
3980,2001,F,39.0045544,-76.87552819999999,6497,South,Maryland,MD,24,Washingtons Birthday
3981,2001,F,41.3113669,-105.5911007,54433,West,Wyoming,WY,15,Wyoming
3982,2001,F,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,16,New Hampshire
3983,2001,M,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,246,Ocean Drive
3984,2001,M,39.0045544,-76.87552819999999,6497,South,Maryland,MD,130,Washingtons Birthday
3985,2001,M,41.3113669,-105.5911007,54433,West,Wyoming,WY,69,Wyoming
3986,2001,M,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,57,New Hampshire
3987,2002,F,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,95,Ocean Drive
3988,2002,F,39.0045544,-76.87552819999999,6497,South,Maryland,MD,19,Washingtons Birthday
3989,2002,F,41.3113669,-105.5911007,54433,West,Wyoming,WY,27,Wyoming
3990,2002,F,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,28,New Hampshire
3991,2002,M,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,220,Ocean Drive
3992,2002,M,39.0045544,-76.87552819999999,6497,South,Maryland,MD,102,Washingtons Birthday
3993,2002,M,41.3113669,-105.5911007,54433,West,Wyoming,WY,93,Wyoming
3994,2002,M,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,84,New Hampshire
3995,2003,F,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,222,Ocean Drive
3996,2003,F,41.3113669,-105.5911007,54433,West,Wyoming,WY,21,Wyoming
3997,2003,F,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,36,New Hampshire
3998,2003,M,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,313,Ocean Drive
3999,2003,M,41.3113669,-105.5911007,54433,West,Wyoming,WY,47,Wyoming
4000,2003,M,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,96,New Hampshire
4001,2004,F,38.4192496,-82.44515400000002,55351,South,West Virginia,WV,71,Marshall University
4002,2004,F,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,97,Ocean Drive
4003,2004,F,39.0045544,-76.87552819999999,6497,South,Maryland,MD,30,Washingtons Birthday
4004,2004,F,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,25,New Hampshire
4005,2004,M,38.4192496,-82.44515400000002,55351,South,West Virginia,WV,202,Marshall University
4006,2004,M,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,273,Ocean Drive
4007,2004,M,39.0045544,-76.87552819999999,6497,South,Maryland,MD,106,Washingtons Birthday
4008,2004,M,43.5911499,-71.7367162,6382,Northeast,New Hampshire,NH,93,New Hampshire
4009,2005,F,38.9351125,-74.90600529999999,5343,Northeast,New Jersey,NJ,95,Ocean Drive
4010,2005,F,41.3113669,-105.5911007,54433,West,Wyoming,WY,23,Wyoming
